"Num_Acc";"grav0";"grav1";"grav2";"grav3"
"200900055594";"0";"0";"1";"0"
"200900055595";"0";"0";"1";"0"
"200900055596";"1";"0";"1";"0"
"200900055597";"0";"5";"0";"0"
"200900055598";"0";"1";"1";"0"
"200900055599";"1";"0";"1";"0"
"200900055600";"0";"2";"2";"0"
"200900055601";"1";"1";"0";"0"
"200900055602";"1";"0";"1";"0"
"200900055603";"1";"1";"0";"0"
"200900055604";"2";"1";"0";"0"
"200900055605";"1";"0";"1";"0"
"200900055606";"1";"1";"0";"0"
"200900055607";"0";"0";"2";"0"
"200900055608";"1";"1";"0";"0"
"200900055609";"0";"2";"0";"0"
"200900055610";"0";"1";"0";"0"
"200900055611";"0";"3";"0";"0"
"200900055612";"0";"0";"1";"0"
"200900055613";"2";"1";"0";"0"
"200900055614";"0";"0";"3";"0"
"200900055615";"1";"1";"1";"0"
"200900055616";"1";"1";"0";"0"
"200900055617";"1";"1";"0";"0"
"200900055618";"0";"1";"1";"0"
"200900055619";"1";"0";"1";"0"
"200900055620";"1";"0";"1";"0"
"200900055621";"1";"1";"0";"0"
"200900055622";"1";"1";"1";"0"
"200900055623";"1";"1";"0";"0"
"200900055624";"1";"0";"1";"0"
"200900055625";"1";"3";"0";"0"
"200900055626";"0";"2";"0";"0"
"200900055627";"1";"1";"0";"0"
"200900055628";"1";"1";"0";"0"
"200900055629";"1";"1";"0";"0"
"200900055630";"1";"1";"0";"0"
"200900055962";"1";"0";"0";"1"
"200900055963";"1";"0";"0";"1"
"200900055964";"0";"1";"1";"0"
"200900055965";"0";"0";"0";"1"
"200900055966";"0";"0";"0";"1"
"200900055967";"1";"2";"1";"0"
"200900055968";"0";"0";"1";"0"
"200900055969";"2";"0";"1";"0"
"200900055970";"1";"0";"1";"0"
"200900055971";"0";"2";"1";"0"
"200900055972";"0";"1";"0";"0"
"200900055973";"0";"0";"1";"0"
"200900055974";"0";"0";"7";"0"
"200900055975";"0";"1";"2";"0"
"200900055976";"1";"1";"0";"0"
"200900055977";"1";"1";"0";"0"
"200900055978";"0";"1";"0";"0"
"200900055979";"1";"1";"0";"0"
"200900055980";"1";"1";"0";"0"
"200900055981";"1";"1";"0";"0"
"200900055982";"1";"1";"0";"0"
"200900055983";"1";"0";"0";"1"
"200900055984";"1";"1";"0";"0"
"200900055985";"1";"1";"1";"0"
"200900055986";"2";"1";"0";"0"
"200900055987";"0";"0";"1";"0"
"200900055988";"2";"1";"0";"0"
"200900055989";"1";"0";"1";"0"
"200900055990";"1";"1";"0";"0"
"200900055991";"1";"0";"1";"0"
"200900055992";"2";"1";"0";"0"
"200900055993";"3";"1";"0";"0"
"200900055994";"2";"0";"1";"0"
"200900055995";"1";"1";"0";"0"
"200900055996";"1";"1";"0";"0"
"200900055997";"0";"0";"1";"0"
"200900062580";"1";"1";"0";"0"
"200900062581";"1";"0";"1";"0"
"200900062582";"1";"0";"1";"0"
"200900062583";"1";"2";"0";"0"
"200900062584";"1";"1";"0";"0"
"200900062585";"0";"0";"0";"1"
"200900062586";"1";"1";"0";"0"
"200900062587";"1";"0";"1";"0"
"200900062588";"0";"0";"1";"0"
"200900062589";"0";"0";"2";"1"
"200900062590";"0";"0";"0";"1"
"200900062591";"0";"0";"1";"1"
"200900062592";"0";"2";"0";"3"
"200900062593";"0";"0";"1";"1"
"200900062594";"1";"0";"0";"1"
"200900062595";"0";"0";"1";"0"
"200900062596";"1";"3";"1";"0"
"200900062597";"0";"0";"1";"0"
"200900062598";"0";"1";"1";"0"
"200900062599";"1";"0";"1";"0"
"200900062600";"0";"1";"1";"0"
"200900062601";"0";"0";"1";"0"
"200900062602";"1";"0";"1";"0"
"200900062603";"0";"0";"1";"0"
"200900062604";"1";"1";"0";"0"
"200900062605";"1";"0";"1";"0"
"200900062606";"0";"1";"0";"0"
"200900062607";"1";"1";"0";"0"
"200900062608";"1";"0";"1";"0"
"200900062609";"1";"1";"0";"0"
"200900062610";"1";"2";"0";"0"
"200900062611";"0";"1";"1";"0"
"200900062612";"1";"1";"0";"0"
"200900062613";"1";"2";"0";"0"
"200900062614";"0";"2";"0";"0"
"200900062615";"1";"0";"1";"0"
"200900062616";"0";"2";"0";"0"
"200900062617";"0";"1";"0";"0"
"200900062618";"2";"1";"0";"0"
"200900062619";"1";"0";"1";"0"
"200900062620";"1";"1";"0";"0"
"200900062621";"0";"2";"0";"0"
"200900062622";"1";"2";"0";"0"
"200900062623";"1";"1";"0";"0"
"200900062624";"1";"2";"0";"0"
"200900062625";"2";"1";"0";"0"
"200900062626";"2";"1";"0";"0"
"200900062627";"0";"2";"0";"0"
"200900062628";"1";"1";"0";"0"
"200900062629";"2";"2";"0";"0"
"200900062630";"1";"0";"1";"0"
"200900062631";"1";"1";"0";"0"
"200900064493";"0";"0";"1";"0"
"200900064528";"0";"1";"1";"0"
"201000010661";"0";"4";"1";"1"
"201000010664";"0";"0";"1";"0"
"201000014367";"1";"0";"0";"1"
"201000014368";"0";"0";"1";"0"
"201000014369";"0";"0";"1";"0"
"201000014370";"0";"2";"1";"0"
"201000014371";"0";"0";"1";"0"
"201000014372";"2";"2";"0";"0"
"201000014373";"0";"0";"0";"1"
"201000014374";"2";"0";"1";"0"
"201000014375";"0";"0";"0";"2"
"201000014376";"1";"0";"1";"0"
"201000014377";"1";"0";"1";"0"
"201000014378";"1";"0";"1";"0"
"201000014379";"2";"0";"1";"0"
"201000014380";"0";"0";"2";"0"
"201000014381";"1";"1";"0";"0"
"201000014382";"1";"0";"1";"1"
"201000014383";"1";"1";"1";"0"
"201000014384";"0";"0";"1";"0"
"201000014385";"0";"1";"1";"0"
"201000014386";"0";"0";"2";"0"
"201000014387";"1";"0";"1";"0"
"201000014388";"0";"1";"0";"1"
"201000014389";"1";"0";"1";"0"
"201000014390";"1";"0";"1";"0"
"201000014391";"0";"0";"0";"1"
"201000014392";"1";"0";"1";"0"
"201000014393";"0";"0";"1";"0"
"201000014394";"1";"0";"0";"1"
"201000014395";"0";"1";"1";"0"
"201000014396";"2";"2";"0";"0"
"201000014397";"0";"2";"1";"0"
"201000014398";"1";"0";"1";"0"
"201000014399";"0";"2";"1";"0"
"201000014400";"0";"0";"2";"0"
"201000014401";"2";"3";"1";"0"
"201000014402";"0";"0";"1";"0"
"201000014403";"1";"0";"1";"1"
"201000014404";"2";"1";"1";"0"
"201000014405";"0";"0";"2";"0"
"201000014406";"1";"0";"1";"0"
"201000014407";"0";"0";"1";"1"
"201000014408";"0";"0";"1";"0"
"201000014409";"2";"0";"1";"0"
"201000014410";"0";"0";"1";"0"
"201000014411";"0";"1";"1";"0"
"201000014412";"2";"0";"0";"1"
"201000014413";"1";"1";"0";"0"
"201000014414";"1";"1";"0";"0"
"201000014415";"4";"4";"0";"0"
"201000014416";"1";"1";"0";"0"
"201000014417";"1";"0";"1";"0"
"201000014418";"0";"3";"1";"0"
"201000014419";"0";"0";"1";"0"
"201000014420";"0";"0";"0";"1"
"201000014421";"0";"1";"1";"0"
"201000014422";"0";"1";"1";"0"
"201000014423";"0";"0";"1";"0"
"201000014424";"0";"0";"2";"1"
"201000014425";"2";"0";"0";"1"
"201000014426";"1";"0";"1";"0"
"201000014427";"1";"0";"1";"0"
"201000014428";"0";"0";"1";"0"
"201000014429";"3";"1";"0";"0"
"201000014430";"1";"0";"1";"0"
"201000014431";"1";"0";"1";"0"
"201000014432";"1";"0";"1";"0"
"201000014433";"0";"0";"1";"0"
"201000014434";"0";"0";"1";"0"
"201000014435";"0";"1";"1";"0"
"201000014436";"1";"0";"0";"1"
"201000014437";"1";"1";"0";"0"
"201000014438";"1";"1";"0";"0"
"201000014439";"0";"0";"1";"0"
"201000014440";"0";"2";"1";"0"
"201000014441";"0";"1";"1";"0"
"201000014442";"1";"1";"0";"0"
"201000014443";"0";"2";"0";"0"
"201000014444";"0";"0";"0";"1"
"201000014445";"1";"0";"0";"1"
"201000014446";"1";"0";"1";"0"
"201000014447";"1";"1";"0";"0"
"201000014448";"1";"0";"2";"0"
"201000014449";"1";"0";"1";"0"
"201000014450";"0";"0";"2";"0"
"201000014451";"1";"0";"1";"0"
"201000014452";"0";"1";"1";"0"
"201000014453";"1";"0";"0";"1"
"201000014454";"0";"0";"1";"0"
"201000014455";"0";"0";"0";"1"
"201000014456";"2";"0";"1";"0"
"201000014457";"0";"0";"1";"0"
"201000014458";"1";"0";"1";"0"
"201000014459";"0";"0";"0";"1"
"201000014460";"1";"0";"1";"0"
"201000014461";"1";"0";"2";"0"
"201000014462";"0";"1";"0";"0"
"201000014463";"0";"2";"4";"1"
"201000014464";"0";"0";"0";"1"
"201000014465";"0";"0";"1";"0"
"201000014466";"3";"3";"1";"0"
"201000014467";"0";"1";"1";"0"
"201000014468";"0";"1";"1";"0"
"201000014469";"0";"0";"2";"0"
"201000014470";"0";"0";"0";"1"
"201000014471";"2";"1";"0";"0"
"201000014472";"0";"1";"2";"0"
"201000014473";"0";"0";"0";"1"
"201000014474";"0";"5";"1";"1"
"201000014475";"0";"2";"3";"1"
"201000014476";"1";"0";"1";"0"
"201000014477";"1";"2";"0";"0"
"201000014478";"0";"0";"0";"2"
"201000014479";"1";"1";"0";"0"
"201000014480";"1";"0";"1";"0"
"201000014481";"1";"0";"1";"0"
"201000014482";"0";"0";"1";"0"
"201000014483";"1";"0";"1";"0"
"201000014484";"0";"0";"1";"0"
"201000014485";"3";"0";"1";"0"
"201000014486";"0";"0";"0";"1"
"201000014487";"0";"0";"1";"0"
"201000014488";"0";"1";"2";"0"
"201000014489";"1";"0";"1";"0"
"201000014490";"0";"0";"1";"0"
"201000014491";"2";"0";"1";"0"
"201000014492";"0";"1";"4";"0"
"201000014493";"0";"2";"3";"0"
"201000014494";"0";"0";"1";"0"
"201000014495";"0";"0";"3";"0"
"201000014496";"1";"0";"1";"0"
"201000014497";"0";"2";"0";"0"
"201000014498";"1";"0";"1";"0"
"201000014499";"1";"0";"0";"1"
"201000014500";"1";"0";"1";"0"
"201000014501";"0";"3";"3";"1"
"201000014502";"0";"0";"2";"0"
"201000014503";"0";"0";"1";"0"
"201000014504";"0";"0";"2";"0"
"201000014505";"1";"0";"1";"1"
"201000014506";"0";"1";"0";"0"
"201000014507";"0";"0";"1";"0"
"201000014508";"0";"0";"1";"0"
"201000014509";"0";"0";"1";"0"
"201000014510";"1";"1";"0";"0"
"201000014511";"0";"2";"1";"0"
"201000014512";"0";"0";"0";"1"
"201000014513";"1";"2";"0";"1"
"201000014514";"0";"0";"2";"0"
"201000014515";"3";"0";"1";"0"
"201000014516";"1";"0";"1";"0"
"201000014517";"0";"1";"0";"0"
"201000014518";"1";"1";"0";"0"
"201000014519";"1";"0";"1";"0"
"201000014520";"0";"0";"1";"1"
"201000014521";"0";"1";"1";"0"
"201000014522";"0";"0";"1";"0"
"201000014523";"1";"0";"2";"0"
"201000014524";"0";"1";"0";"1"
"201000014525";"0";"0";"0";"1"
"201000014526";"1";"0";"1";"0"
"201000014527";"0";"0";"0";"1"
"201000014528";"0";"0";"1";"0"
"201000014529";"0";"0";"2";"0"
"201000014530";"0";"0";"1";"0"
"201000014531";"2";"0";"1";"0"
"201000014532";"0";"0";"1";"0"
"201000014533";"1";"0";"1";"0"
"201000014534";"0";"0";"1";"0"
"201000014535";"0";"0";"0";"1"
"201000014536";"0";"1";"1";"0"
"201000014537";"0";"1";"0";"1"
"201000014538";"0";"0";"1";"0"
"201000014539";"0";"0";"1";"0"
"201000014540";"0";"1";"0";"0"
"201000014541";"2";"0";"1";"0"
"201000014542";"1";"0";"1";"0"
"201000014543";"0";"0";"1";"0"
"201000014544";"1";"0";"2";"0"
"201000014545";"0";"2";"0";"0"
"201000014546";"1";"0";"1";"0"
"201000014547";"0";"0";"1";"1"
"201000014548";"1";"0";"1";"0"
"201000014549";"1";"0";"1";"0"
"201000014550";"0";"1";"1";"0"
"201000014551";"1";"0";"1";"0"
"201000014552";"0";"1";"1";"0"
"201000014553";"2";"1";"2";"0"
"201000014554";"1";"0";"1";"0"
"201000014555";"4";"0";"0";"1"
"201000014556";"2";"0";"1";"0"
"201000014557";"1";"0";"0";"1"
"201000014558";"1";"0";"1";"0"
"201000017979";"0";"0";"1";"1"
"201000017980";"0";"0";"1";"0"
"201000017981";"4";"0";"1";"0"
"201000017982";"2";"1";"1";"0"
"201000017983";"0";"0";"1";"0"
"201000017984";"1";"0";"1";"0"
"201000017985";"1";"0";"0";"1"
"201000017987";"5";"0";"1";"0"
"201000017988";"3";"0";"1";"0"
"201000017989";"2";"0";"3";"0"
"201000017990";"2";"0";"1";"0"
"201000017991";"0";"1";"1";"0"
"201000017992";"0";"0";"2";"0"
"201000017993";"0";"1";"2";"1"
"201000017994";"5";"1";"1";"0"
"201000017995";"0";"0";"1";"0"
"201000019711";"1";"0";"1";"1"
"201000019712";"0";"0";"1";"0"
"201000019713";"0";"0";"1";"0"
"201000019714";"0";"0";"0";"2"
"201000033754";"1";"1";"0";"0"
"201000033755";"0";"1";"0";"0"
"201000033756";"1";"1";"0";"0"
"201000033757";"1";"1";"0";"0"
"201000033758";"1";"0";"1";"0"
"201000033759";"0";"1";"0";"0"
"201000033760";"1";"1";"0";"0"
"201000033761";"1";"1";"0";"0"
"201000033762";"0";"1";"0";"0"
"201000033763";"2";"1";"1";"0"
"201000033764";"1";"0";"1";"0"
"201000033765";"3";"0";"1";"0"
"201000033766";"0";"1";"0";"0"
"201000033767";"0";"1";"0";"0"
"201000033768";"1";"2";"0";"0"
"201000033769";"1";"1";"0";"0"
"201000033770";"1";"1";"0";"0"
"201000033771";"0";"0";"1";"0"
"201000033772";"0";"1";"0";"0"
"201000033773";"1";"2";"0";"0"
"201000033774";"1";"2";"1";"0"
"201000033775";"2";"2";"0";"0"
"201000033776";"0";"1";"0";"0"
"201000033777";"2";"2";"0";"0"
"201000033778";"1";"1";"1";"0"
"201000033779";"1";"1";"0";"0"
"201000033780";"0";"0";"1";"0"
"201000033781";"1";"1";"0";"0"
"201000033782";"0";"1";"0";"0"
"201000033783";"1";"0";"1";"0"
"201000033784";"1";"2";"0";"0"
"201000033785";"1";"1";"0";"0"
"201000033786";"1";"1";"0";"0"
"201000033787";"2";"0";"1";"0"
"201000033788";"2";"1";"0";"0"
"201000033789";"0";"2";"0";"0"
"201000033790";"1";"1";"0";"0"
"201000033791";"1";"1";"0";"0"
"201000033792";"1";"1";"0";"0"
"201000033793";"2";"0";"1";"0"
"201000033794";"1";"3";"0";"0"
"201000033795";"1";"1";"0";"0"
"201000033796";"1";"1";"0";"0"
"201000033797";"1";"1";"0";"0"
"201000033798";"0";"1";"0";"0"
"201000033799";"1";"1";"0";"0"
"201000033800";"1";"1";"0";"0"
"201000033801";"1";"1";"1";"0"
"201000033802";"0";"0";"0";"1"
"201000033803";"1";"1";"0";"0"
"201000033804";"0";"0";"1";"0"
"201000033805";"2";"2";"0";"0"
"201000033806";"1";"1";"0";"0"
"201000033807";"4";"2";"0";"0"
"201000033808";"0";"1";"0";"0"
"201000033809";"2";"1";"0";"0"
"201000033810";"1";"1";"0";"0"
"201000033811";"2";"1";"0";"0"
"201000033812";"0";"1";"0";"0"
"201000033813";"1";"1";"0";"0"
"201000033814";"0";"1";"0";"0"
"201000033815";"0";"0";"1";"0"
"201000033816";"0";"5";"0";"0"
"201000033817";"1";"1";"0";"0"
"201000033818";"2";"1";"0";"0"
"201000033819";"1";"0";"0";"1"
"201000033820";"2";"1";"0";"0"
"201000033821";"1";"1";"0";"0"
"201000033822";"1";"1";"0";"0"
"201000033823";"2";"1";"0";"0"
"201000033824";"0";"0";"1";"0"
"201000033825";"1";"1";"0";"0"
"201000033826";"1";"1";"0";"0"
"201000033827";"1";"2";"1";"0"
"201000033828";"1";"1";"0";"0"
"201000033829";"0";"2";"0";"0"
"201000033830";"0";"2";"0";"0"
"201000033831";"3";"1";"0";"0"
"201000033832";"1";"1";"0";"0"
"201000033833";"2";"1";"0";"0"
"201000033834";"0";"0";"1";"0"
"201000033835";"1";"1";"0";"0"
"201000033836";"1";"1";"0";"0"
"201000033837";"1";"1";"0";"0"
"201000033838";"0";"2";"0";"0"
"201000033839";"1";"1";"0";"0"
"201000033840";"2";"1";"0";"0"
"201000033841";"0";"1";"0";"0"
"201000033842";"1";"1";"0";"0"
"201000033843";"2";"1";"0";"0"
"201000033844";"0";"0";"1";"0"
"201000033845";"1";"1";"0";"0"
"201000033846";"1";"0";"1";"0"
"201000033847";"3";"3";"0";"0"
"201000033848";"1";"1";"0";"0"
"201000033849";"1";"3";"0";"0"
"201000033850";"0";"2";"0";"0"
"201000033851";"1";"0";"1";"0"
"201000033852";"1";"1";"0";"0"
"201000033853";"1";"1";"0";"0"
"201000033854";"1";"1";"0";"0"
"201000033855";"1";"1";"0";"0"
"201000033856";"1";"0";"1";"0"
"201000033857";"1";"2";"0";"0"
"201000033858";"1";"2";"0";"0"
"201000033859";"0";"1";"1";"0"
"201000033860";"1";"1";"0";"0"
"201000033861";"0";"1";"1";"0"
"201000033862";"4";"1";"1";"0"
"201000033863";"1";"1";"0";"0"
"201000033864";"1";"2";"0";"0"
"201000033865";"1";"0";"1";"0"
"201000033866";"2";"1";"0";"0"
"201000033867";"1";"2";"0";"0"
"201000033868";"0";"2";"0";"0"
"201000033869";"0";"0";"1";"0"
"201000033870";"1";"1";"0";"0"
"201000033871";"0";"2";"0";"0"
"201000033872";"1";"4";"0";"0"
"201000033873";"1";"1";"0";"0"
"201000033874";"1";"4";"0";"0"
"201000033875";"2";"2";"1";"0"
"201000033876";"0";"2";"0";"0"
"201000033877";"0";"3";"0";"0"
"201000033878";"0";"1";"0";"0"
"201000033879";"1";"1";"0";"0"
"201000033880";"1";"1";"0";"0"
"201000033881";"2";"2";"0";"0"
"201000033882";"1";"4";"0";"0"
"201000033883";"0";"2";"0";"0"
"201000033884";"1";"0";"1";"0"
"201000033885";"2";"1";"0";"0"
"201000033886";"0";"1";"0";"0"
"201000033887";"2";"0";"1";"0"
"201000033888";"1";"1";"0";"0"
"201000033889";"1";"0";"1";"0"
"201000033890";"0";"1";"1";"0"
"201000033891";"1";"1";"0";"0"
"201000033892";"1";"2";"0";"0"
"201000033893";"1";"1";"0";"0"
"201000033894";"1";"0";"1";"0"
"201000033895";"3";"2";"0";"0"
"201000033896";"1";"1";"0";"0"
"201000033897";"0";"3";"1";"0"
"201000033898";"1";"1";"0";"0"
"201000033899";"1";"0";"1";"0"
"201000033900";"1";"2";"0";"0"
"201000033901";"1";"0";"1";"0"
"201000033902";"1";"1";"0";"0"
"201000033903";"1";"0";"1";"0"
"201000033904";"1";"1";"0";"0"
"201000033905";"1";"0";"0";"1"
"201000033906";"1";"1";"0";"0"
"201000033907";"0";"2";"0";"0"
"201000033908";"2";"1";"0";"0"
"201000033909";"2";"3";"0";"0"
"201000033910";"1";"1";"0";"0"
"201000033911";"1";"1";"0";"0"
"201000033912";"0";"2";"0";"0"
"201000033913";"1";"1";"0";"0"
"201000033914";"0";"2";"0";"0"
"201000033915";"0";"2";"0";"0"
"201000033916";"1";"1";"0";"0"
"201000033917";"1";"1";"0";"0"
"201000033918";"1";"1";"0";"0"
"201000033919";"1";"1";"0";"0"
"201000033920";"0";"0";"1";"0"
"201000033921";"1";"1";"0";"0"
"201000033922";"1";"1";"0";"0"
"201000033923";"1";"1";"0";"0"
"201000033924";"1";"0";"1";"0"
"201000033925";"1";"1";"0";"0"
"201000033926";"1";"1";"0";"0"
"201000033927";"0";"3";"0";"0"
"201000033928";"1";"1";"2";"0"
"201000033929";"1";"1";"0";"0"
"201000033930";"1";"0";"1";"0"
"201000033931";"1";"0";"1";"0"
"201000033932";"2";"1";"0";"0"
"201000033933";"1";"0";"1";"0"
"201000033934";"1";"1";"2";"0"
"201000033935";"1";"1";"0";"0"
"201000033936";"1";"0";"1";"0"
"201000033937";"1";"1";"0";"0"
"201000033938";"1";"0";"1";"0"
"201000033939";"1";"1";"0";"0"
"201000033940";"1";"3";"0";"0"
"201000033941";"0";"0";"1";"1"
"201000033942";"1";"0";"1";"0"
"201000033943";"1";"1";"0";"0"
"201000033944";"1";"1";"0";"0"
"201000033945";"2";"1";"0";"0"
"201000033946";"0";"2";"0";"0"
"201000033947";"1";"1";"0";"0"
"201000033948";"0";"1";"0";"0"
"201000033949";"0";"0";"0";"1"
"201000033950";"1";"0";"1";"0"
"201000033951";"1";"0";"1";"0"
"201000033952";"0";"2";"0";"0"
"201000033953";"1";"0";"1";"0"
"201000033954";"1";"1";"1";"0"
"201000033955";"0";"0";"1";"0"
"201000033956";"1";"1";"0";"0"
"201000033957";"1";"2";"0";"0"
"201000033958";"3";"1";"0";"0"
"201000033959";"1";"1";"0";"0"
"201000033960";"2";"1";"0";"0"
"201000033961";"2";"0";"1";"0"
"201000033962";"1";"1";"0";"0"
"201000033963";"0";"2";"0";"0"
"201000033964";"0";"2";"0";"0"
"201000033965";"1";"1";"0";"0"
"201000033966";"1";"2";"0";"0"
"201000033967";"0";"1";"1";"0"
"201000033968";"1";"1";"0";"0"
"201000033969";"1";"3";"0";"0"
"201000033970";"0";"2";"0";"0"
"201000033971";"1";"1";"0";"0"
"201000033972";"1";"1";"0";"0"
"201000033973";"1";"0";"0";"1"
"201000033974";"1";"1";"0";"0"
"201000033975";"1";"1";"0";"0"
"201000033976";"2";"0";"1";"0"
"201000033977";"0";"0";"1";"0"
"201000033978";"0";"4";"0";"0"
"201000033979";"0";"2";"0";"0"
"201000033980";"2";"1";"0";"0"
"201000033981";"1";"0";"1";"0"
"201000033982";"1";"1";"0";"0"
"201000033983";"0";"2";"0";"0"
"201000033984";"1";"1";"0";"0"
"201000033985";"1";"0";"1";"0"
"201000033986";"2";"1";"0";"0"
"201000033987";"1";"0";"1";"0"
"201000033988";"2";"1";"0";"0"
"201000033989";"1";"0";"1";"0"
"201000033990";"1";"0";"1";"0"
"201000033991";"1";"3";"0";"0"
"201000033992";"0";"1";"1";"0"
"201000033993";"1";"1";"0";"0"
"201000033994";"0";"2";"0";"0"
"201000033995";"1";"1";"0";"0"
"201000033996";"1";"1";"0";"0"
"201000033997";"1";"0";"1";"0"
"201000033998";"1";"1";"0";"0"
"201000033999";"1";"3";"0";"0"
"201000034000";"1";"0";"1";"0"
"201000034001";"1";"1";"0";"0"
"201000034002";"1";"0";"1";"0"
"201000034003";"1";"0";"1";"0"
"201000034004";"0";"1";"1";"0"
"201000034005";"1";"1";"0";"0"
"201000034006";"0";"0";"1";"0"
"201000034007";"2";"1";"0";"0"
"201000034008";"0";"1";"0";"0"
"201000034009";"1";"1";"0";"0"
"201000034010";"1";"1";"0";"0"
"201000034011";"0";"1";"0";"0"
"201000034012";"0";"1";"1";"0"
"201000034013";"1";"1";"0";"0"
"201000034014";"0";"0";"1";"0"
"201000034015";"1";"0";"1";"0"
"201000034016";"1";"1";"0";"0"
"201000034017";"1";"1";"0";"0"
"201000034018";"1";"1";"0";"0"
"201000034019";"0";"0";"1";"0"
"201000034020";"0";"2";"0";"0"
"201000034021";"1";"1";"0";"0"
"201000034022";"1";"0";"1";"0"
"201000034023";"1";"1";"1";"0"
"201000034024";"1";"0";"1";"0"
"201000034025";"1";"0";"1";"0"
"201000034026";"1";"0";"1";"0"
"201000034027";"1";"1";"0";"0"
"201000034028";"1";"1";"0";"0"
"201000034029";"1";"1";"0";"0"
"201000034030";"1";"0";"1";"0"
"201000034031";"1";"0";"1";"0"
"201000034032";"1";"1";"0";"0"
"201000034033";"1";"2";"0";"0"
"201000034034";"1";"1";"0";"0"
"201000034035";"2";"0";"1";"0"
"201000034036";"1";"2";"0";"0"
"201000034037";"1";"2";"0";"0"
"201000034038";"1";"1";"0";"0"
"201000034039";"2";"1";"0";"0"
"201000034040";"1";"2";"0";"0"
"201000034041";"1";"1";"0";"0"
"201000034042";"1";"1";"0";"0"
"201000034043";"1";"1";"0";"0"
"201000034044";"1";"0";"1";"0"
"201000034045";"1";"3";"1";"0"
"201100010355";"1";"0";"1";"0"
"201100010358";"0";"3";"1";"0"
"201100013777";"0";"0";"0";"1"
"201100013778";"1";"0";"2";"0"
"201100013779";"0";"0";"0";"1"
"201100013780";"1";"1";"1";"0"
"201100013781";"0";"0";"2";"0"
"201100013782";"1";"0";"0";"1"
"201100013783";"2";"0";"1";"0"
"201100013784";"0";"0";"0";"1"
"201100013785";"0";"0";"1";"0"
"201100013786";"1";"0";"1";"0"
"201100013787";"3";"1";"0";"0"
"201100013788";"0";"0";"1";"0"
"201100013789";"0";"0";"1";"0"
"201100013790";"2";"0";"1";"0"
"201100013791";"1";"0";"0";"1"
"201100013792";"1";"0";"0";"1"
"201100013793";"1";"0";"1";"0"
"201100013794";"0";"0";"1";"0"
"201100013795";"0";"0";"1";"0"
"201100013796";"0";"0";"0";"1"
"201100013797";"1";"0";"1";"0"
"201100013798";"1";"0";"1";"0"
"201100013799";"1";"0";"1";"0"
"201100013800";"0";"1";"1";"0"
"201100013801";"0";"0";"1";"0"
"201100013802";"1";"0";"1";"0"
"201100013803";"1";"0";"1";"0"
"201100013804";"1";"0";"1";"0"
"201100013805";"1";"0";"1";"0"
"201100013806";"0";"0";"1";"0"
"201100013807";"1";"0";"1";"0"
"201100013808";"1";"0";"0";"1"
"201100013809";"0";"0";"1";"0"
"201100013810";"0";"0";"1";"1"
"201100013811";"1";"0";"2";"0"
"201100013812";"2";"1";"1";"0"
"201100013813";"0";"0";"1";"0"
"201100013814";"1";"0";"1";"0"
"201100013815";"0";"0";"1";"0"
"201100013816";"1";"1";"0";"0"
"201100013817";"1";"0";"0";"1"
"201100013818";"1";"0";"1";"0"
"201100013819";"3";"3";"0";"0"
"201100013820";"1";"0";"1";"0"
"201100013821";"0";"0";"1";"0"
"201100013822";"1";"1";"0";"0"
"201100013823";"2";"1";"0";"0"
"201100013824";"0";"0";"1";"0"
"201100013825";"1";"1";"0";"0"
"201100013826";"0";"0";"1";"0"
"201100013827";"1";"3";"1";"0"
"201100013828";"1";"1";"1";"0"
"201100013829";"1";"0";"1";"0"
"201100013830";"1";"0";"1";"0"
"201100013831";"1";"0";"1";"0"
"201100013832";"0";"0";"1";"0"
"201100013833";"0";"1";"1";"0"
"201100013834";"1";"0";"1";"0"
"201100013835";"0";"0";"1";"0"
"201100013836";"0";"0";"1";"0"
"201100013837";"1";"0";"0";"1"
"201100013838";"0";"0";"2";"0"
"201100013839";"0";"1";"1";"1"
"201100013840";"1";"0";"1";"0"
"201100013841";"1";"1";"0";"1"
"201100013842";"0";"0";"1";"0"
"201100013843";"0";"0";"2";"0"
"201100013844";"0";"0";"1";"0"
"201100013845";"1";"0";"0";"1"
"201100013846";"1";"0";"1";"0"
"201100013847";"1";"2";"0";"0"
"201100013848";"0";"1";"2";"0"
"201100013849";"0";"0";"0";"1"
"201100013850";"2";"1";"1";"0"
"201100013851";"0";"0";"1";"0"
"201100013852";"0";"0";"1";"0"
"201100013853";"0";"0";"1";"0"
"201100013854";"1";"0";"1";"0"
"201100013855";"0";"0";"2";"0"
"201100013856";"1";"0";"1";"0"
"201100013857";"0";"0";"0";"1"
"201100013858";"1";"0";"1";"0"
"201100013859";"2";"0";"1";"0"
"201100013860";"1";"1";"2";"0"
"201100013861";"0";"1";"0";"1"
"201100013862";"1";"1";"0";"0"
"201100013863";"1";"1";"2";"1"
"201100013864";"0";"0";"2";"1"
"201100013865";"1";"3";"1";"0"
"201100013866";"2";"1";"1";"0"
"201100013867";"0";"0";"1";"1"
"201100013868";"0";"1";"0";"1"
"201100013869";"1";"0";"1";"0"
"201100013870";"1";"0";"1";"0"
"201100013871";"1";"0";"1";"0"
"201100013872";"1";"0";"1";"0"
"201100013873";"0";"0";"0";"1"
"201100013874";"2";"0";"1";"0"
"201100013875";"0";"0";"1";"0"
"201100013876";"0";"0";"0";"1"
